Elapsed time,EMG
00:07:982:932,585
00:07:983:936,563
00:07:984:940,547
00:07:985:940,550
00:07:986:940,543
00:07:987:940,565
00:07:988:944,543
00:07:989:956,560
00:07:990:960,569
00:07:991:960,567
00:07:992:964,624
00:07:993:968,583
00:07:994:972,551
00:07:995:972,543
00:07:996:976,544
00:07:997:980,563
00:07:998:984,548
00:07:999:988,536
00:08:000:992,554
00:08:001:992,543
00:08:002:992,571
00:08:003:992,631
00:08:004:992,554
00:08:005:996,570
00:08:007:000,575
00:08:008:000,594
00:08:009:000,540
00:08:010:004,543
00:08:011:008,563
00:08:012:012,580
00:08:013:012,563
00:08:014:012,568
00:08:015:012,608
00:08:016:016,574
00:08:017:016,626
00:08:018:016,551
00:08:019:016,549
00:08:020:020,547
00:08:021:024,556
00:08:022:028,551
00:08:023:032,551
00:08:024:032,555
00:08:025:032,551
00:08:026:036,568
00:08:027:036,567
00:08:028:036,563
00:08:029:036,552
00:08:030:036,553
00:08:031:036,581
00:08:032:036,543
00:08:033:040,549
00:08:034:044,567
00:08:035:044,553
00:08:036:048,580
00:08:037:056,604
00:08:038:056,561
00:08:039:060,558
00:08:040:064,545
00:08:041:068,547
00:08:042:072,538
00:08:043:076,547
00:08:044:080,537
00:08:045:084,551
00:08:046:084,549
00:08:047:084,579
00:08:048:084,629
00:08:049:088,560
00:08:050:088,591
00:08:051:092,558
00:08:052:096,560
00:08:053:100,589
00:08:054:104,536
00:08:055:104,541
00:08:056:108,560
00:08:057:108,560
00:08:058:112,557
00:08:059:116,586
00:08:060:120,560
00:08:061:124,571
00:08:062:124,537
00:08:063:128,543
00:08:064:132,555
00:08:065:136,537
00:08:066:140,545
00:08:067:144,583
00:08:068:148,582
00:08:069:152,591
00:08:070:156,608
00:08:071:160,591
00:08:072:164,553
00:08:073:168,541
00:08:074:172,545
00:08:075:172,597
00:08:076:172,543
00:08:077:172,569
00:08:078:176,568
00:08:079:180,574
00:08:080:180,620
00:08:081:184,596
00:08:082:184,569
00:08:083:184,550
00:08:084:184,545
00:08:085:188,553
00:08:086:188,558
00:08:087:192,540
00:08:088:192,551
00:08:089:192,560
00:08:090:196,588
00:08:091:200,605
00:08:092:204,586
00:08:093:204,603
00:08:094:204,570
00:08:095:208,566
00:08:096:208,541
00:08:097:212,556
00:08:098:216,539
00:08:099:220,537
00:08:100:224,548
00:08:101:224,536
00:08:102:228,578
00:08:103:228,554
00:08:104:232,579
00:08:105:236,545
00:08:106:236,537
00:08:107:236,541
00:08:108:240,546
00:08:109:244,556
00:08:110:248,563
00:08:111:248,585
00:08:112:248,569
00:08:113:252,605
00:08:114:256,579
00:08:115:260,605
00:08:116:264,576
00:08:117:268,574
00:08:118:272,551
00:08:119:276,564
00:08:120:276,551
00:08:121:276,539
00:08:122:280,543
00:08:123:284,553
00:08:124:288,605
00:08:125:292,579
00:08:126:296,579
00:08:127:300,545
00:08:128:304,560
00:08:129:308,543
00:08:130:312,542
00:08:131:316,556
00:08:132:320,587
00:08:133:320,567
00:08:134:324,568
00:08:135:328,593
00:08:136:328,574
00:08:137:332,604
00:08:138:332,546
00:08:139:332,550
00:08:140:332,537
00:08:141:336,546
00:08:142:340,537
00:08:143:344,551
00:08:144:344,543
00:08:145:344,540
00:08:146:348,558
00:08:147:352,570
00:08:148:356,598
00:08:149:360,556
00:08:150:364,555
00:08:151:364,568
00:08:152:368,545
00:08:153:372,561
00:08:154:376,565
00:08:155:380,563
00:08:156:384,591
00:08:157:384,598
00:08:158:384,583
00:08:159:384,605
00:08:160:384,543
00:08:161:384,542
00:08:162:384,536
00:08:163:388,560
00:08:164:388,537
00:08:165:392,543
00:08:166:392,544
00:08:167:392,583
00:08:168:392,572
00:08:169:396,569
00:08:170:400,575
00:08:171:404,550
00:08:172:404,540
00:08:173:404,577
00:08:174:408,547
00:08:175:412,565
00:08:176:416,551
00:08:177:416,561
00:08:178:416,593
00:08:179:416,590
00:08:180:420,572
00:08:181:424,541
00:08:182:424,547
00:08:183:428,543
00:08:184:432,570
00:08:185:436,543
00:08:186:440,540
00:08:187:444,549
00:08:188:444,551
00:08:189:448,603
00:08:190:452,599
00:08:191:456,569
00:08:192:460,566
00:08:193:464,571
00:08:194:468,537
00:08:195:468,573
00:08:196:468,543
00:08:197:468,540
00:08:198:468,568
00:08:199:472,552
00:08:200:476,607
00:08:201:480,597
00:08:202:484,556
00:08:203:488,540
00:08:204:492,574
00:08:205:496,546
00:08:206:500,550
00:08:207:504,542
00:08:208:504,537
00:08:209:508,547
00:08:210:512,585
00:08:211:516,622
00:08:212:520,587
00:08:213:524,603
00:08:214:528,553
00:08:215:532,550
00:08:216:536,540
00:08:217:540,549
00:08:218:540,545
00:08:219:544,540
00:08:220:544,568
00:08:221:548,563
00:08:222:552,601
00:08:223:556,562
00:08:224:560,591
00:08:225:560,569
00:08:226:560,560
00:08:227:564,547
00:08:228:568,543
00:08:229:572,558
00:08:230:576,563
00:08:231:576,563
00:08:232:580,551
00:08:233:584,624
00:08:234:588,563
00:08:235:588,579
00:08:236:588,551
00:08:237:592,543
00:08:238:592,542
00:08:239:592,542
00:08:240:592,547
00:08:241:592,542
00:08:242:592,560
00:08:243:596,572
00:08:244:600,591
00:08:245:604,553
00:08:246:608,551
00:08:247:612,535
00:08:248:616,563
00:08:249:620,571
00:08:250:624,551
00:08:251:628,550
00:08:252:632,583
00:08:253:636,559
00:08:254:640,568
00:08:255:644,575
00:08:256:648,567
00:08:257:652,563
00:08:258:656,540
00:08:259:660,543
00:08:260:664,537
00:08:261:668,543
00:08:262:672,540
00:08:263:676,554
00:08:264:680,549
00:08:265:684,558
00:08:266:688,613
00:08:267:692,554
00:08:268:696,583
00:08:269:700,542
00:08:270:704,553
00:08:271:708,575
00:08:272:712,550
00:08:273:712,557
00:08:274:716,573
00:08:275:720,568
00:08:276:724,589
00:08:277:728,603
00:08:278:732,580
00:08:279:732,551
00:08:280:736,569
00:08:281:736,548
00:08:282:736,551
00:08:283:736,536
00:08:284:736,547
00:08:285:740,560
00:08:286:744,543
00:08:287:748,620
00:08:288:748,625
00:08:289:752,602
00:08:290:756,557
00:08:291:756,560
00:08:292:760,547
00:08:293:764,582
00:08:294:768,563
00:08:295:772,553
00:08:296:776,555
00:08:297:776,560
00:08:298:776,606
00:08:299:776,571
00:08:300:776,566
00:08:301:776,542
00:08:302:780,545
00:08:303:784,571
00:08:304:788,545
00:08:305:788,540
00:08:306:788,548
00:08:307:788,561
00:08:308:788,561
00:08:309:792,620
00:08:310:796,611
00:08:311:800,563
00:08:312:804,556
00:08:313:808,575
00:08:314:812,540
00:08:315:816,546
00:08:316:820,549
00:08:317:824,557
00:08:318:828,563
00:08:319:832,551
00:08:320:836,608
00:08:321:840,549
00:08:322:840,578
00:08:323:840,565
00:08:324:844,540
00:08:325:848,539
00:08:326:852,537
00:08:327:856,540
00:08:328:860,571
00:08:329:864,572
00:08:330:868,568
00:08:331:872,615
00:08:332:872,598
00:08:333:876,611
00:08:334:880,573
00:08:335:884,545
00:08:336:888,543
00:08:337:892,543
00:08:338:896,541
00:08:339:900,556
00:08:340:900,557
00:08:341:904,568
00:08:342:908,567
00:08:343:912,553
00:08:344:916,561
00:08:345:920,543
00:08:346:924,551
00:08:347:928,549
00:08:348:928,542
00:08:349:932,543
00:08:350:936,572
00:08:351:940,583
00:08:352:940,588
00:08:353:944,569
00:08:354:948,575
00:08:355:948,569
00:08:356:948,542
00:08:357:952,550
00:08:358:952,543
00:08:359:952,536
00:08:360:952,548
00:08:361:956,556
00:08:362:956,542
00:08:363:960,571
00:08:364:964,591
00:08:365:964,579
00:08:366:968,572
00:08:367:972,536
00:08:368:976,564
00:08:369:976,560
00:08:370:980,548
00:08:371:984,567
00:08:372:988,574
00:08:373:992,569
00:08:374:996,604
00:08:376:004,583
00:08:377:008,600
00:08:378:012,556
00:08:379:016,546
00:08:380:016,563
00:08:381:020,556
00:08:382:024,545
00:08:383:024,539
00:08:384:028,561
00:08:385:032,543
00:08:386:032,603
00:08:387:036,585
00:08:388:040,568
00:08:389:044,568
00:08:390:048,578
00:08:391:048,542
00:08:392:052,583
00:08:393:056,543
00:08:394:060,561
00:08:395:060,583
00:08:396:064,550
00:08:397:068,615
00:08:398:072,591
00:08:399:076,578
00:08:400:080,543
00:08:401:084,542
00:08:402:088,551
00:08:403:092,556
00:08:404:092,540
00:08:405:092,539
00:08:406:096,564
00:08:407:100,571
00:08:408:104,611
00:08:409:108,591
00:08:410:112,558
00:08:411:116,563
00:08:412:120,562
00:08:413:124,542
00:08:414:128,549
00:08:415:132,550
00:08:416:136,553
00:08:417:140,557
00:08:418:144,545
00:08:419:148,575
00:08:420:152,564
00:08:421:156,575
00:08:422:156,549
00:08:423:156,543
00:08:424:156,537
00:08:425:160,543
00:08:426:164,539
00:08:427:168,560
00:08:428:168,563
00:08:429:168,560
00:08:430:168,617
00:08:431:172,593
00:08:432:176,614
00:08:433:180,568
00:08:434:184,553
00:08:435:188,549
00:08:436:192,540
00:08:437:196,540
00:08:438:200,540
00:08:439:204,553
00:08:440:208,581
00:08:441:212,601
00:08:442:216,551
00:08:443:220,557
00:08:444:224,542
00:08:445:228,543
00:08:446:232,539
00:08:447:232,542
00:08:448:232,553
00:08:449:232,552
00:08:450:236,569
00:08:451:240,563
00:08:452:240,615
00:08:453:240,583
00:08:454:244,608
00:08:455:248,569
00:08:456:252,556
00:08:457:256,551
00:08:458:260,546
00:08:459:264,542
00:08:460:264,547
00:08:461:268,540
00:08:462:272,560
00:08:463:276,579
00:08:464:280,582
00:08:465:284,590
00:08:466:288,550
00:08:467:292,545
00:08:468:292,579
00:08:469:292,545
00:08:470:292,558
00:08:471:296,572
00:08:472:300,548
00:08:473:304,566
00:08:474:308,560
00:08:475:308,569
00:08:476:312,572
00:08:477:316,553
00:08:478:316,537
00:08:479:320,549
00:08:480:324,542
00:08:481:328,543
00:08:482:328,543
00:08:483:332,537
00:08:484:336,579
00:08:485:336,590
00:08:486:336,577
00:08:487:340,560
00:08:488:340,563
00:08:489:340,544
00:08:490:340,572
00:08:491:340,540
00:08:492:344,558
00:08:493:348,579
00:08:494:352,588
00:08:495:356,620
00:08:496:360,600
00:08:497:364,580
00:08:498:368,562
00:08:499:368,548
00:08:500:368,566
00:08:501:372,556
00:08:502:376,543
00:08:503:380,551
00:08:504:384,545
00:08:505:388,553
00:08:506:392,557
00:08:507:396,574
00:08:508:400,569
00:08:509:404,574
00:08:510:408,569
00:08:511:412,543
00:08:512:416,569
00:08:513:420,545
00:08:514:424,574
00:08:515:424,560
00:08:516:424,558
00:08:517:428,608
00:08:518:432,572
00:08:519:436,579
00:08:520:440,546
00:08:521:444,544
00:08:522:448,543
00:08:523:448,547
00:08:524:452,540
00:08:525:456,568
00:08:526:460,572
00:08:527:460,583
00:08:528:464,613
00:08:529:468,585
00:08:530:468,608
00:08:531:472,572
00:08:532:476,554
00:08:533:480,553
00:08:534:480,543
00:08:535:484,538
00:08:536:488,569
00:08:537:492,563
00:08:538:496,583
00:08:539:500,614
00:08:540:504,596
00:08:541:508,572
00:08:542:508,543
00:08:543:512,547
00:08:544:516,534
00:08:545:520,537
00:08:546:524,543
00:08:547:528,549
00:08:548:532,557
00:08:549:536,575
00:08:550:536,615
00:08:551:540,588
00:08:552:544,595
00:08:553:548,554
00:08:554:552,568
00:08:555:556,545
00:08:556:560,542
00:08:557:564,542
00:08:558:568,563
00:08:559:572,551
00:08:560:576,552
00:08:561:580,598
00:08:562:584,543
00:08:563:588,598
00:08:564:592,561
00:08:565:592,547
00:08:566:592,593
00:08:567:592,549
00:08:568:596,575
00:08:569:600,590
00:08:570:604,565
00:08:571:608,583
00:08:572:612,573
00:08:573:612,559
00:08:574:616,579
00:08:575:620,547
00:08:576:624,547
00:08:577:628,569
00:08:578:632,540
00:08:579:632,540
00:08:580:636,551
00:08:581:636,542
00:08:582:640,579
00:08:583:644,590
00:08:584:648,540
00:08:585:652,558
00:08:586:656,547
00:08:587:656,540
00:08:588:660,572
00:08:589:664,551
00:08:590:668,548
00:08:591:672,589
00:08:592:676,586
00:08:593:676,615
00:08:594:680,619
00:08:595:684,556
00:08:596:688,555
00:08:597:692,551
00:08:598:696,554
00:08:599:700,549
00:08:600:700,538
00:08:601:704,541
00:08:602:708,545
00:08:603:712,555
00:08:604:716,575
00:08:605:720,600
00:08:606:720,564
00:08:607:724,571
00:08:608:728,580
00:08:609:732,541
00:08:610:736,558
00:08:611:736,546
00:08:612:740,547
00:08:613:740,565
00:08:614:740,562
00:08:615:744,615
00:08:616:748,566
00:08:617:752,582
00:08:618:756,555
00:08:619:760,551
00:08:620:764,540
00:08:621:768,545
00:08:622:772,550
00:08:623:772,542
00:08:624:776,542
00:08:625:780,547
00:08:626:784,608
00:08:627:788,552
00:08:628:792,556
00:08:629:792,563
00:08:630:792,592
00:08:631:792,550
00:08:632:796,553
00:08:633:800,563
00:08:634:804,564
00:08:635:808,548
00:08:636:812,549
00:08:637:816,568
00:08:638:820,560
00:08:639:824,551
00:08:640:828,551
00:08:641:832,550
00:08:642:836,551
00:08:643:840,543
00:08:644:840,536
00:08:645:844,551
00:08:646:848,559
00:08:647:852,574
00:08:648:856,595
00:08:649:860,585
00:08:650:860,617
00:08:651:864,556
00:08:652:868,560
00:08:653:872,580
00:08:654:876,551
00:08:655:880,556
00:08:656:880,559
00:08:657:884,545
00:08:658:888,565
00:08:659:892,611
00:08:660:896,551
00:08:661:896,588
00:08:662:900,545
00:08:663:904,551
00:08:664:908,537
00:08:665:912,550
00:08:666:912,537
00:08:667:916,553
00:08:668:916,580
00:08:669:920,571
00:08:670:924,608
00:08:671:924,559
00:08:672:928,588
00:08:673:928,543
00:08:674:928,567
00:08:675:932,585
00:08:676:932,541
00:08:677:936,541
00:08:678:940,555
00:08:679:944,546
00:08:680:944,577
00:08:681:948,581
00:08:682:952,575
00:08:683:956,557
00:08:684:956,539
00:08:685:960,541
00:08:686:960,569
00:08:687:964,556
00:08:688:964,569
00:08:689:968,568
00:08:690:968,549
00:08:691:972,621
00:08:692:972,625
00:08:693:972,581
00:08:694:976,568
00:08:695:980,563
00:08:696:984,539
00:08:697:988,560
00:08:698:988,551
00:08:699:992,548
00:08:700:992,553
00:08:701:996,551
00:08:703:000,575
00:08:704:000,574
00:08:705:004,579
00:08:706:004,548
00:08:707:008,543
00:08:708:012,540
00:08:709:012,556
00:08:710:016,568
00:08:711:020,568
00:08:712:024,595
00:08:713:028,587
00:08:714:032,609
00:08:715:036,577
00:08:716:040,559
00:08:717:044,561
00:08:718:048,569
00:08:719:052,537
00:08:720:056,548
00:08:721:060,547
00:08:722:060,540
00:08:723:064,545
00:08:724:068,546
00:08:725:072,593
00:08:726:072,578
00:08:727:076,575
00:08:728:076,568
00:08:729:080,577
00:08:730:084,560
00:08:731:088,555
00:08:732:088,557
00:08:733:092,583
00:08:734:096,575
00:08:735:100,567
00:08:736:104,591
00:08:737:104,563
00:08:738:108,597
00:08:739:112,558
00:08:740:116,561
00:08:741:116,550
00:08:742:120,549
00:08:743:124,553
00:08:744:128,541
00:08:745:132,548
00:08:746:136,560
00:08:747:140,575
00:08:748:144,561
00:08:749:148,595
00:08:750:148,543
00:08:751:152,561
00:08:752:156,556
00:08:753:160,557
00:08:754:164,551
00:08:755:168,560
00:08:756:172,574
00:08:757:176,574
00:08:758:180,598
00:08:759:184,551
00:08:760:184,564
00:08:761:188,553
00:08:762:192,542
00:08:763:196,553
00:08:764:200,551
00:08:765:200,538
00:08:766:204,570
00:08:767:208,551
00:08:768:212,599
00:08:769:216,627
00:08:770:216,593
00:08:771:216,606
00:08:772:216,546
00:08:773:220,558
00:08:774:220,571
00:08:775:224,543
00:08:776:228,543
00:08:777:232,547
00:08:778:236,545
00:08:779:240,545
00:08:780:244,615
00:08:781:248,566
00:08:782:248,562
00:08:783:252,536
00:08:784:252,539
00:08:785:252,550
00:08:786:256,543
00:08:787:256,540
00:08:788:260,556
00:08:789:264,555
00:08:790:264,604
00:08:791:268,609
00:08:792:268,585
00:08:793:272,588
00:08:794:276,552
00:08:795:280,543
00:08:796:280,558
00:08:797:284,539
00:08:798:288,547
00:08:799:292,561
00:08:800:296,541
00:08:801:300,595
00:08:802:304,551
00:08:803:308,551
00:08:804:312,550
00:08:805:316,541
00:08:806:316,539
00:08:807:320,575
00:08:808:324,550
00:08:809:328,570
00:08:810:332,573
00:08:811:336,577
00:08:812:340,627
00:08:813:344,559
00:08:814:348,563
00:08:815:352,540
00:08:816:356,549
00:08:817:360,545
00:08:818:372,550
00:08:819:376,545
00:08:820:380,551
00:08:821:384,551
00:08:822:388,550
00:08:823:392,563
00:08:824:396,549
00:08:825:396,598
00:08:826:400,574
00:08:827:404,575
00:08:828:408,547
00:08:829:412,547
00:08:830:412,548
00:08:831:416,565
00:08:832:420,575
00:08:833:424,561
00:08:834:424,611
00:08:835:428,595
00:08:836:432,601
00:08:837:436,560
00:08:838:436,569
00:08:839:440,543
00:08:840:444,542
00:08:841:448,537
00:08:842:452,545
00:08:843:452,537
00:08:844:456,541
00:08:845:460,558
00:08:846:464,556
00:08:847:464,568
00:08:848:468,547
00:08:849:472,554
00:08:850:472,569
00:08:851:476,551
00:08:852:476,560
00:08:853:480,547
00:08:854:480,551
00:08:855:484,563
00:08:856:488,600
00:08:857:492,578
00:08:858:492,591
00:08:859:496,544
00:08:860:496,549
00:08:861:500,534
00:08:862:504,550
00:08:863:504,541
00:08:864:504,542
00:08:865:508,549
00:08:866:512,583
00:08:867:512,604
00:08:868:516,597
00:08:869:516,613
00:08:870:516,543
00:08:871:516,555
00:08:872:516,568
00:08:873:520,541
00:08:874:524,572
00:08:875:524,563
00:08:876:528,555
00:08:877:532,551
00:08:878:536,595
00:08:879:540,563
00:08:880:544,567
00:08:881:544,540
00:08:882:548,543
00:08:883:552,556
00:08:884:552,553
00:08:885:556,549
00:08:886:560,547
00:08:887:560,569
00:08:888:564,608
00:08:889:564,617
00:08:890:568,590
00:08:891:572,579
00:08:892:572,558
00:08:893:576,554
00:08:894:576,596
00:08:895:576,543
00:08:896:580,543
00:08:897:584,554
00:08:898:588,553
00:08:899:592,603
00:08:900:592,572
00:08:901:596,553
00:08:902:600,551
00:08:903:600,542
00:08:904:604,541
00:08:905:608,567
00:08:906:612,542
00:08:907:612,560
00:08:908:616,571
00:08:909:620,579
00:08:910:624,595
00:08:911:624,581
00:08:912:628,582
00:08:913:628,553
00:08:914:632,558
00:08:915:632,541
00:08:916:632,563
00:08:917:632,545
00:08:918:636,547
00:08:919:640,553
00:08:920:644,543
00:08:921:644,592
00:08:922:648,547
00:08:923:648,587
00:08:924:652,540
00:08:925:656,562
00:08:926:656,538
00:08:927:660,549
00:08:928:660,545
00:08:929:664,569
00:08:930:664,572
00:08:931:664,563
00:08:932:668,614
00:08:933:668,563
00:08:934:672,590
00:08:935:676,564
00:08:936:680,562
00:08:937:684,543
00:08:938:688,543
00:08:939:688,539
00:08:940:688,540
00:08:941:688,556
00:08:942:692,559
00:08:943:696,582
00:08:944:700,571
00:08:945:704,591
00:08:946:704,547
00:08:947:708,555
00:08:948:712,555
00:08:949:712,537
00:08:950:716,547
00:08:951:720,565
00:08:952:724,583
00:08:953:724,567
00:08:954:728,583
00:08:955:732,561
00:08:956:732,560
00:08:957:736,542
00:08:958:740,539
00:08:959:744,535
00:08:960:748,544
00:08:961:752,535
00:08:962:756,547
00:08:963:756,558
00:08:964:760,556
00:08:965:760,588
00:08:966:764,578
00:08:967:768,580
00:08:968:772,555
00:08:969:776,555
00:08:970:776,563
00:08:971:780,545
00:08:972:784,555
00:08:973:784,561
00:08:974:788,580
00:08:975:792,585
00:08:976:796,609
00:08:977:800,554
00:08:978:800,582
00:08:979:804,540
00:08:980:808,543
00:08:981:808,539
00:08:982:812,551
00:08:983:812,533
00:08:984:816,557
00:08:985:820,548
00:08:986:824,569
00:08:987:824,623
00:08:988:828,595
00:08:989:828,570
00:08:990:828,569
00:08:991:832,543
00:08:992:832,568
00:08:993:836,551
00:08:994:840,553
00:08:995:840,579
00:08:996:840,562
00:08:997:840,601
00:08:998:840,593
00:08:999:840,560
00:09:000:844,564
00:09:001:844,546
00:09:002:848,563
00:09:003:852,560
00:09:004:856,539
00:09:005:860,556
00:09:006:864,572
00:09:007:868,553
00:09:008:872,615
00:09:009:876,590
00:09:010:876,587
00:09:011:880,551
00:09:012:884,560
00:09:013:888,537
00:09:014:892,558
00:09:015:896,539
00:09:016:900,551
00:09:017:904,561
00:09:018:908,543
00:09:019:912,560
00:09:020:916,568
00:09:021:916,553
00:09:022:920,551
00:09:023:924,562
00:09:024:928,537
00:09:025:932,555
00:09:026:936,545
00:09:027:940,569
00:09:028:940,556
00:09:029:944,560
00:09:030:948,614
00:09:031:952,585
00:09:032:956,591
00:09:033:960,559
00:09:034:960,578
00:09:035:964,540
00:09:036:968,556
00:09:037:972,543
00:09:038:976,547
00:09:039:980,547
00:09:040:984,531
00:09:041:988,595
00:09:042:992,545
00:09:043:996,600
00:09:044:996,559
00:09:046:000,555
00:09:047:004,540
00:09:048:008,535
00:09:049:012,559
00:09:050:016,581
00:09:051:020,558
00:09:052:024,561
00:09:053:028,591
00:09:054:028,572
00:09:055:028,570
00:09:056:028,547
00:09:057:032,555
00:09:058:036,535
00:09:059:036,543
00:09:060:040,537
00:09:061:040,545
00:09:062:044,547
00:09:063:048,563
00:09:064:052,588
00:09:065:056,591
00:09:066:060,583
00:09:067:064,550
00:09:068:068,555
00:09:069:072,549
00:09:070:072,545
00:09:071:072,558
00:09:072:072,578
00:09:073:076,568
00:09:074:076,591
00:09:075:080,630
00:09:076:080,562
00:09:077:084,562
00:09:078:088,551
00:09:079:092,546
00:09:080:092,536
00:09:081:096,541
00:09:082:100,536
00:09:083:104,549
00:09:084:108,553
00:09:085:108,566
00:09:086:112,585
00:09:087:112,575
