Elapsed time,EKG
00:01:259:280,0
00:01:260:280,0
00:01:261:284,0
00:01:262:284,0
00:01:263:288,0
00:01:264:292,0
00:01:265:292,0
00:01:266:296,0
00:01:267:296,0
00:01:268:300,0
00:01:269:304,0
00:01:270:304,0
00:01:271:308,0
00:01:272:308,0
00:01:273:312,0
00:01:274:312,0
00:01:275:312,0
00:01:276:316,0
00:01:277:316,0
00:01:278:316,0
00:01:279:316,0
00:01:280:316,0
00:01:281:320,0
00:01:282:324,0
00:01:283:328,0
00:01:284:332,0
00:01:285:336,0
00:01:286:340,0
00:01:287:344,0
00:01:288:348,0
00:01:289:352,0
00:01:290:356,0
00:01:291:360,0
00:01:292:360,0
00:01:293:364,0
00:01:294:368,0
00:01:295:372,0
00:01:296:376,0
00:01:297:380,0
00:01:298:380,0
00:01:299:384,0
00:01:300:388,0
00:01:301:388,0
00:01:302:392,0
00:01:303:396,0
00:01:304:400,0
00:01:305:400,0
00:01:306:404,0
00:01:307:404,0
00:01:308:408,0
00:01:309:412,0
00:01:310:412,0
00:01:311:416,0
00:01:312:420,0
00:01:313:424,0
00:01:314:424,0
00:01:315:428,0
00:01:316:432,0
00:01:317:432,0
00:01:318:432,0
00:01:319:436,0
00:01:320:440,0
00:01:321:444,0
00:01:322:444,0
00:01:323:448,0
00:01:324:452,0
00:01:325:452,0
00:01:326:456,0
00:01:327:460,0
00:01:328:460,0
00:01:329:464,0
00:01:330:464,0
00:01:331:468,0
00:01:332:472,0
00:01:333:476,0
00:01:334:476,0
00:01:335:480,0
00:01:336:484,0
00:01:337:484,0
00:01:338:488,0
00:01:339:488,0
00:01:340:492,0
00:01:341:492,0
00:01:342:496,0
00:01:343:496,0
00:01:344:496,0
00:01:345:496,0
00:01:346:500,0
00:01:347:504,0
00:01:348:508,0
00:01:349:512,0
00:01:350:516,0
00:01:351:516,0
00:01:352:520,0
00:01:353:524,0
00:01:354:528,0
00:01:355:528,0
00:01:356:532,0
00:01:357:532,0
00:01:358:536,0
00:01:359:540,0
00:01:360:544,0
00:01:361:544,0
00:01:362:548,0
00:01:363:552,0
00:01:364:556,0
00:01:365:556,0
00:01:366:560,0
00:01:367:564,0
00:01:368:564,0
00:01:369:568,0
00:01:370:572,0
00:01:371:572,0
00:01:372:576,0
00:01:373:576,0
00:01:374:580,0
00:01:375:580,0
00:01:376:584,0
00:01:377:584,0
00:01:378:588,0
00:01:379:588,0
00:01:380:588,0
00:01:381:588,0
00:01:382:592,0
00:01:383:596,0
00:01:384:600,0
00:01:385:600,0
00:01:386:604,0
00:01:387:604,0
00:01:388:608,0
00:01:389:612,0
00:01:390:612,0
00:01:391:616,0
00:01:392:616,0
00:01:393:620,0
00:01:394:620,0
