Elapsed time,EKG
00:13:383:800,363
00:13:384:800,363
00:13:385:800,361
00:13:386:800,362
00:13:387:800,359
00:13:388:800,359
00:13:389:804,359
00:13:390:804,358
00:13:391:804,359
00:13:392:804,359
00:13:393:804,364
00:13:394:804,368
00:13:395:808,371
00:13:396:812,379
00:13:397:812,381
00:13:398:812,386
00:13:399:816,387
00:13:400:816,393
00:13:401:816,391
00:13:402:816,391
00:13:403:816,388
00:13:404:816,386
00:13:405:820,388
00:13:406:820,384
00:13:407:820,381
00:13:408:820,379
00:13:409:820,382
00:13:410:820,379
00:13:411:820,379
00:13:412:820,381
00:13:413:820,384
00:13:414:820,386
00:13:415:820,390
00:13:416:820,395
00:13:417:820,399
00:13:418:820,403
00:13:419:820,408
00:13:420:820,412
00:13:421:820,413
00:13:422:820,412
00:13:423:820,413
00:13:424:820,411
00:13:425:824,409
00:13:426:824,408
00:13:427:824,406
00:13:428:824,405
00:13:429:824,408
00:13:430:828,403
00:13:431:828,407
00:13:432:828,405
00:13:433:828,407
00:13:434:828,413
00:13:435:828,411
00:13:436:828,413
00:13:437:832,419
00:13:438:832,419
00:13:439:832,423
00:13:440:832,422
00:13:441:832,423
00:13:442:832,423
00:13:443:832,423
00:13:444:836,420
00:13:445:836,421
00:13:446:836,417
00:13:447:836,419
00:13:448:836,414
00:13:449:836,412
00:13:450:836,411
00:13:451:836,411
00:13:452:836,411
00:13:453:836,413
00:13:454:836,415
00:13:455:836,415
00:13:456:840,417
00:13:457:840,422
00:13:458:840,423
00:13:459:840,425
00:13:460:840,425
00:13:461:840,425
00:13:462:840,423
00:13:463:844,423
00:13:464:844,420
00:13:465:844,419
00:13:466:848,414
00:13:467:848,409
00:13:468:848,406
00:13:469:848,399
00:13:470:848,396
00:13:471:848,394
00:13:472:852,391
00:13:473:852,391
00:13:474:852,391
00:13:475:852,396
00:13:476:852,395
00:13:477:852,393
00:13:478:852,394
00:13:479:852,393
00:13:480:852,393
00:13:481:852,391
00:13:482:852,391
00:13:483:852,389
00:13:484:852,385
00:13:485:852,381
00:13:486:856,377
00:13:487:856,373
00:13:488:856,368
00:13:489:856,362
00:13:490:856,359
00:13:491:860,358
00:13:492:864,354
00:13:493:864,352
00:13:494:864,352
00:13:495:864,351
00:13:496:864,351
00:13:497:864,351
00:13:498:864,352
00:13:499:864,350
00:13:500:864,348
00:13:501:864,346
00:13:502:864,344
00:13:503:868,339
00:13:504:868,335
00:13:505:868,333
00:13:506:868,330
00:13:507:868,326
00:13:508:868,323
00:13:509:868,318
00:13:510:868,316
00:13:511:872,315
00:13:512:872,315
00:13:513:876,315
00:13:514:876,316
00:13:515:876,317
00:13:516:876,319
00:13:517:876,321
00:13:518:876,323
00:13:519:876,323
00:13:520:876,327
00:13:521:876,327
00:13:522:880,329
00:13:523:880,327
00:13:524:880,323
00:13:525:884,322
00:13:526:888,319
00:13:527:888,316
00:13:528:888,313
00:13:529:888,312
00:13:530:888,310
00:13:531:888,312
00:13:532:888,313
00:13:533:888,312
00:13:534:888,314
00:13:535:888,317
00:13:536:888,319
00:13:537:888,321
00:13:538:888,324
00:13:539:888,326
00:13:540:892,324
00:13:541:892,327
00:13:542:892,323
00:13:543:896,319
00:13:544:896,318
00:13:545:896,315
00:13:546:896,312
00:13:547:896,311
00:13:548:900,308
00:13:549:900,307
00:13:550:900,307
00:13:551:900,308
00:13:552:900,309
00:13:553:900,312
00:13:554:904,313
00:13:555:904,317
00:13:556:904,317
00:13:557:904,319
00:13:558:904,323
00:13:559:904,320
00:13:560:904,319
00:13:561:904,319
00:13:562:904,318
00:13:563:904,316
00:13:564:904,313
00:13:565:908,312
00:13:566:908,308
00:13:567:908,305
00:13:568:908,304
00:13:569:908,300
00:13:570:908,301
00:13:571:908,302
00:13:572:908,303
00:13:573:908,304
00:13:574:908,307
00:13:575:908,313
00:13:576:908,315
00:13:577:908,319
00:13:578:908,323
00:13:579:912,325
00:13:580:912,327
00:13:581:912,327
00:13:582:916,327
00:13:583:916,324
00:13:584:916,321
00:13:585:916,317
00:13:586:916,313
00:13:587:920,309
00:13:588:924,305
00:13:589:924,304
00:13:590:924,300
00:13:591:924,300
00:13:592:924,300
00:13:593:924,300
00:13:594:924,302
00:13:595:928,304
00:13:596:932,307
00:13:597:936,310
00:13:598:936,313
00:13:599:936,317
00:13:600:936,319
00:13:601:940,318
00:13:602:940,322
00:13:603:940,316
00:13:604:940,315
00:13:605:940,312
00:13:606:940,309
00:13:607:944,307
00:13:608:944,304
00:13:609:944,304
00:13:610:944,301
00:13:611:944,302
00:13:612:944,302
00:13:613:944,303
00:13:614:944,307
00:13:615:944,310
00:13:616:948,312
00:13:617:948,315
00:13:618:948,321
00:13:619:948,323
00:13:620:952,324
00:13:621:952,326
00:13:622:956,327
00:13:623:956,327
00:13:624:960,323
00:13:625:960,318
00:13:626:960,315
00:13:627:960,312
00:13:628:960,308
00:13:629:960,306
00:13:630:960,304
00:13:631:960,304
00:13:632:960,305
00:13:633:964,308
00:13:634:964,308
00:13:635:964,312
00:13:636:968,317
00:13:637:968,318
00:13:638:968,319
00:13:639:968,322
00:13:640:968,323
00:13:641:976,323
00:13:642:976,323
00:13:643:980,319
00:13:644:980,320
00:13:645:980,319
00:13:646:984,313
00:13:647:984,312
00:13:648:984,307
00:13:649:984,306
00:13:650:984,304
00:13:651:984,305
00:13:652:984,306
00:13:653:984,308
00:13:654:984,313
00:13:655:984,318
00:13:656:984,319
00:13:657:984,325
00:13:658:984,325
00:13:659:984,327
00:13:660:984,327
00:13:661:984,327
00:13:662:988,327
00:13:663:988,325
00:13:664:988,323
00:13:665:992,319
00:13:666:996,318
00:13:667:996,315
00:13:668:996,312
00:13:669:996,309
00:13:670:996,307
00:13:671:996,308
00:13:672:996,310
00:13:674:000,313
00:13:675:000,315
00:13:676:000,318
00:13:677:004,322
00:13:678:008,325
00:13:679:008,327
00:13:680:008,328
00:13:681:008,327
00:13:682:008,331
00:13:683:008,327
00:13:684:008,323
00:13:685:008,319
00:13:686:008,316
00:13:687:008,316
00:13:688:012,310
00:13:689:012,307
00:13:690:012,304
00:13:691:012,305
00:13:692:012,303
00:13:693:012,305
00:13:694:012,307
00:13:695:016,312
00:13:696:016,314
00:13:697:016,318
00:13:698:020,323
00:13:699:020,327
00:13:700:020,330
00:13:701:020,332
00:13:702:020,334
00:13:703:024,332
00:13:704:024,329
00:13:705:024,327
00:13:706:024,327
00:13:707:024,322
00:13:708:024,319
00:13:709:024,316
00:13:710:028,313
00:13:711:028,312
00:13:712:028,312
00:13:713:032,313
00:13:714:032,315
00:13:715:036,318
00:13:716:036,321
00:13:717:036,323
00:13:718:036,327
00:13:719:036,330
00:13:720:040,332
00:13:721:040,333
00:13:722:040,334
00:13:723:040,333
00:13:724:040,332
00:13:725:040,329
00:13:726:040,327
00:13:727:040,327
00:13:728:044,325
00:13:729:048,323
00:13:730:052,319
00:13:731:052,319
00:13:732:052,319
00:13:733:056,322
00:13:734:060,325
00:13:735:060,325
00:13:736:060,327
00:13:737:064,331
00:13:738:064,332
00:13:739:064,334
00:13:740:064,335
00:13:741:068,334
00:13:742:068,333
00:13:743:072,332
00:13:744:072,329
00:13:745:072,327
00:13:746:072,325
00:13:747:076,322
00:13:748:076,319
00:13:749:076,316
00:13:750:076,319
00:13:751:076,317
00:13:752:076,318
00:13:753:076,319
00:13:754:076,319
00:13:755:076,324
00:13:756:076,327
00:13:757:076,332
00:13:758:076,338
00:13:759:076,338
00:13:760:076,341
00:13:761:080,342
00:13:762:080,342
00:13:763:080,343
00:13:764:080,340
00:13:765:080,337
00:13:766:080,334
00:13:767:080,334
00:13:768:084,331
00:13:769:084,327
00:13:770:084,325
00:13:771:084,327
00:13:772:084,327
00:13:773:088,326
00:13:774:088,331
00:13:775:096,329
00:13:776:096,334
00:13:777:096,334
00:13:778:100,337
00:13:779:100,339
00:13:780:104,337
00:13:781:108,337
00:13:782:108,337
00:13:783:108,334
00:13:784:112,332
00:13:785:112,329
00:13:786:112,327
00:13:787:116,323
00:13:788:116,321
00:13:789:116,319
00:13:790:116,318
00:13:791:116,319
00:13:792:116,319
00:13:793:116,319
00:13:794:116,325
00:13:795:116,325
00:13:796:116,327
00:13:797:116,329
00:13:798:116,332
00:13:799:116,335
00:13:800:116,335
00:13:801:116,337
00:13:802:116,338
00:13:803:116,339
00:13:804:116,335
00:13:805:120,334
00:13:806:120,335
00:13:807:124,329
00:13:808:124,327
00:13:809:124,326
00:13:810:124,329
00:13:811:124,326
00:13:812:124,327
00:13:813:124,327
00:13:814:128,327
00:13:815:128,327
00:13:816:128,335
00:13:817:128,332
00:13:818:128,334
00:13:819:128,334
00:13:820:128,334
00:13:821:128,334
00:13:822:128,333
00:13:823:128,332
00:13:824:128,331
00:13:825:132,331
00:13:826:132,327
00:13:827:132,322
00:13:828:136,323
00:13:829:136,319
00:13:830:136,317
00:13:831:136,318
00:13:832:136,317
00:13:833:136,318
00:13:834:136,319
00:13:835:136,322
00:13:836:136,326
00:13:837:136,327
00:13:838:136,331
00:13:839:136,334
00:13:840:136,333
00:13:841:140,333
00:13:842:144,334
00:13:843:148,332
00:13:844:148,329
00:13:845:148,327
00:13:846:148,327
00:13:847:152,323
00:13:848:152,319
00:13:849:152,319
00:13:850:152,318
00:13:851:152,317
00:13:852:156,318
00:13:853:160,319
00:13:854:160,321
00:13:855:160,323
00:13:856:160,327
00:13:857:160,327
00:13:858:160,332
00:13:859:160,335
00:13:860:160,335
00:13:861:160,337
00:13:862:160,335
00:13:863:160,335
00:13:864:160,334
00:13:865:160,333
00:13:866:160,330
00:13:867:164,327
00:13:868:164,330
00:13:869:164,326
00:13:870:164,326
00:13:871:164,324
00:13:872:164,327
00:13:873:164,327
00:13:874:164,329
00:13:875:164,333
00:13:876:164,337
00:13:877:164,341
00:13:878:164,343
00:13:879:164,346
00:13:880:164,348
00:13:881:164,351
00:13:882:168,348
00:13:883:172,345
00:13:884:172,344
00:13:885:172,339
00:13:886:172,335
00:13:887:172,333
00:13:888:172,330
00:13:889:172,327
00:13:890:172,326
00:13:891:172,326
00:13:892:176,327
00:13:893:180,327
00:13:894:180,327
00:13:895:180,331
00:13:896:180,332
00:13:897:180,339
00:13:898:180,339
00:13:899:180,341
00:13:900:180,344
00:13:901:180,344
00:13:902:180,343
00:13:903:184,345
00:13:904:188,347
00:13:905:188,340
00:13:906:188,339
00:13:907:192,335
00:13:908:192,336
00:13:909:192,331
00:13:910:196,329
00:13:911:196,331
00:13:912:196,329
00:13:913:196,332
00:13:914:200,332
00:13:915:200,334
00:13:916:204,335
00:13:917:204,339
00:13:918:204,339
00:13:919:204,341
00:13:920:208,343
00:13:921:208,344
00:13:922:208,344
00:13:923:208,344
00:13:924:208,343
00:13:925:208,340
00:13:926:208,339
00:13:927:208,335
00:13:928:208,335
00:13:929:208,332
00:13:930:208,327
00:13:931:212,327
00:13:932:212,327
00:13:933:212,330
00:13:934:212,333
00:13:935:212,332
00:13:936:212,335
00:13:937:212,339
00:13:938:212,339
00:13:939:212,342
00:13:940:216,344
00:13:941:216,344
00:13:942:216,344
00:13:943:216,342
00:13:944:216,340
00:13:945:216,339
00:13:946:220,335
00:13:947:220,334
00:13:948:220,332
00:13:949:220,327
00:13:950:220,331
00:13:951:220,327
00:13:952:224,327
00:13:953:224,327
00:13:954:224,329
00:13:955:224,332
00:13:956:224,334
00:13:957:224,338
00:13:958:224,339
00:13:959:224,343
00:13:960:224,344
00:13:961:224,344
00:13:962:224,343
00:13:963:224,344
00:13:964:224,342
00:13:965:224,339
00:13:966:224,337
00:13:967:224,335
00:13:968:224,334
00:13:969:224,332
00:13:970:228,334
00:13:971:228,332
00:13:972:228,332
00:13:973:228,334
00:13:974:228,337
00:13:975:228,339
00:13:976:228,341
00:13:977:228,344
00:13:978:228,345
00:13:979:228,347
00:13:980:228,347
00:13:981:228,352
00:13:982:228,349
00:13:983:228,344
00:13:984:228,345
00:13:985:228,340
00:13:986:228,335
00:13:987:228,332
00:13:988:228,329
00:13:989:228,327
00:13:990:232,325
00:13:991:232,327
00:13:992:232,327
00:13:993:232,327
00:13:994:232,333
00:13:995:236,335
00:13:996:236,338
00:13:997:236,343
00:13:998:236,347
00:13:999:236,350
00:14:000:236,352
00:14:001:236,353
00:14:002:240,353
00:14:003:240,352
00:14:004:240,353
00:14:005:240,349
00:14:006:240,344
00:14:007:244,342
00:14:008:244,338
00:14:009:244,334
00:14:010:244,332
00:14:011:248,333
00:14:012:248,333
00:14:013:248,335
00:14:014:248,337
00:14:015:248,343
00:14:016:248,344
00:14:017:248,348
00:14:018:252,353
00:14:019:252,357
00:14:020:252,359
00:14:021:256,361
00:14:022:256,361
00:14:023:260,361
00:14:024:260,358
00:14:025:260,358
00:14:026:264,355
00:14:027:264,352
00:14:028:264,350
00:14:029:268,350
00:14:030:268,347
00:14:031:272,350
00:14:032:272,349
00:14:033:276,352
00:14:034:276,355
00:14:035:280,358
00:14:036:280,361
00:14:037:284,364
00:14:038:284,368
00:14:039:288,368
00:14:040:292,371
00:14:041:296,369
00:14:042:296,368
00:14:043:296,366
00:14:044:300,363
00:14:045:300,359
00:14:046:300,358
00:14:047:300,356
00:14:048:300,354
00:14:049:300,353
00:14:050:300,354
00:14:051:300,358
00:14:052:300,358
00:14:053:300,364
00:14:054:300,365
00:14:055:300,369
00:14:056:300,373
00:14:057:300,377
00:14:058:300,383
00:14:059:300,384
00:14:060:300,390
00:14:061:300,390
00:14:062:300,387
00:14:063:304,385
00:14:064:304,384
00:14:065:304,380
00:14:066:304,376
00:14:067:304,373
00:14:068:304,370
00:14:069:304,370
00:14:070:304,366
00:14:071:304,368
00:14:072:304,368
00:14:073:304,368
00:14:074:304,368
00:14:075:304,367
00:14:076:304,371
00:14:077:304,371
00:14:078:304,374
00:14:079:304,371
00:14:080:304,369
00:14:081:308,368
00:14:082:308,365
00:14:083:312,363
00:14:084:312,359
00:14:085:312,355
00:14:086:312,351
00:14:087:312,348
00:14:088:312,345
00:14:089:312,345
00:14:090:312,343
00:14:091:312,344
00:14:092:312,345
00:14:093:312,348
00:14:094:312,355
00:14:095:312,354
00:14:096:316,358
00:14:097:316,366
00:14:098:316,363
00:14:099:316,366
00:14:100:316,364
00:14:101:316,365
00:14:102:316,363
00:14:103:316,359
00:14:104:316,358
00:14:105:316,355
00:14:106:320,353
00:14:107:320,347
00:14:108:320,344
00:14:109:320,342
00:14:110:320,337
00:14:111:320,337
00:14:112:324,339
00:14:113:324,336
00:14:114:324,337
00:14:115:324,339
00:14:116:324,341
00:14:117:324,344
00:14:118:324,345
00:14:119:324,346
00:14:120:324,349
00:14:121:324,348
00:14:122:324,349
00:14:123:328,348
00:14:124:328,346
00:14:125:328,348
00:14:126:328,342
00:14:127:332,339
00:14:128:332,338
00:14:129:332,333
00:14:130:332,332
00:14:131:336,329
00:14:132:336,327
00:14:133:336,329
00:14:134:336,332
00:14:135:336,332
00:14:136:340,332
00:14:137:340,335
00:14:138:340,336
00:14:139:340,340
00:14:140:340,339
00:14:141:340,344
00:14:142:340,342
00:14:143:344,339
00:14:144:344,339
00:14:145:348,337
00:14:146:348,335
00:14:147:348,334
00:14:148:352,334
00:14:149:352,334
00:14:150:352,333
00:14:151:352,331
00:14:152:352,332
00:14:153:356,337
00:14:154:356,335
00:14:155:356,339
00:14:156:356,341
00:14:157:356,343
00:14:158:356,345
00:14:159:356,346
00:14:160:360,348
00:14:161:360,348
00:14:162:360,348
00:14:163:360,343
00:14:164:360,339
00:14:165:364,335
00:14:166:364,332
00:14:167:364,329
00:14:168:368,327
00:14:169:368,327
00:14:170:368,323
00:14:171:368,323
00:14:172:372,325
00:14:173:376,329
00:14:174:376,332
00:14:175:376,338
00:14:176:376,341
00:14:177:376,343
00:14:178:376,345
00:14:179:376,348
00:14:180:376,350
00:14:181:376,351
00:14:182:380,350
00:14:183:384,349
00:14:184:388,348
00:14:185:388,344
00:14:186:388,343
00:14:187:388,338
00:14:188:388,334
00:14:189:388,332
00:14:190:388,331
00:14:191:388,331
00:14:192:392,332
00:14:193:392,334
00:14:194:392,336
00:14:195:392,339
00:14:196:392,344
00:14:197:392,352
00:14:198:396,354
00:14:199:396,359
00:14:200:396,363
00:14:201:396,366
00:14:202:396,368
00:14:203:400,371
00:14:204:400,371
00:14:205:400,373
00:14:206:400,376
00:14:207:400,377
00:14:208:400,380
00:14:209:400,385
00:14:210:400,388
00:14:211:400,393
00:14:212:400,399
00:14:213:400,409
00:14:214:400,417
00:14:215:400,429
00:14:216:400,440
00:14:217:400,455
00:14:218:400,466
00:14:219:400,479
00:14:220:400,491
00:14:221:400,507
00:14:222:404,519
00:14:223:408,527
00:14:224:408,539
00:14:225:408,549
00:14:226:408,562
00:14:227:408,568
00:14:228:408,579
00:14:229:408,594
00:14:230:412,601
00:14:231:416,615
00:14:232:416,633
00:14:233:416,649
00:14:234:416,665
00:14:235:420,683
00:14:236:424,694
00:14:237:424,696
00:14:238:424,697
00:14:239:424,699
00:14:240:424,696
00:14:241:424,697
00:14:242:424,696
00:14:243:424,689
00:14:244:428,674
00:14:245:428,652
00:14:246:428,632
00:14:247:428,606
00:14:248:428,577
00:14:249:428,550
00:14:250:428,521
00:14:251:428,495
00:14:252:428,471
00:14:253:428,448
00:14:254:428,432
00:14:255:428,415
00:14:256:428,404
00:14:257:428,393
00:14:258:428,384
00:14:259:432,374
00:14:260:432,366
00:14:261:432,359
00:14:262:432,354
00:14:263:432,349
00:14:264:432,339
00:14:265:432,334
00:14:266:432,327
00:14:267:432,327
00:14:268:432,322
00:14:269:432,319
00:14:270:432,321
00:14:271:432,323
00:14:272:432,323
00:14:273:432,327
00:14:274:432,326
00:14:275:432,329
00:14:276:432,332
00:14:277:432,332
00:14:278:432,337
00:14:279:432,333
00:14:280:432,332
00:14:281:432,332
00:14:282:432,327
00:14:283:432,327
00:14:284:432,323
00:14:285:432,318
00:14:286:432,313
00:14:287:436,310
00:14:288:436,307
00:14:289:436,304
00:14:290:440,304
00:14:291:440,302
00:14:292:440,302
00:14:293:440,304
00:14:294:444,307
00:14:295:448,311
00:14:296:448,315
00:14:297:452,318
00:14:298:452,321
00:14:299:452,327
00:14:300:452,323
00:14:301:452,325
00:14:302:456,323
00:14:303:456,321
00:14:304:456,319
00:14:305:460,318
00:14:306:460,313
00:14:307:460,310
00:14:308:460,306
00:14:309:460,304
00:14:310:460,304
00:14:311:464,303
00:14:312:464,302
00:14:313:464,303
00:14:314:464,305
00:14:315:464,307
00:14:316:464,313
00:14:317:464,315
00:14:318:468,318
00:14:319:468,323
00:14:320:472,321
00:14:321:472,322
00:14:322:472,322
00:14:323:476,321
00:14:324:480,319
00:14:325:480,319
00:14:326:484,316
00:14:327:484,314
00:14:328:488,312
00:14:329:488,312
00:14:330:488,311
00:14:331:492,310
00:14:332:492,311
00:14:333:492,317
00:14:334:492,318
00:14:335:492,319
00:14:336:496,324
00:14:337:496,326
00:14:338:496,334
00:14:339:496,333
00:14:340:500,335
00:14:341:500,335
00:14:342:500,334
00:14:343:500,332
00:14:344:500,332
00:14:345:500,327
00:14:346:500,325
00:14:347:508,322
00:14:348:508,318
00:14:349:512,318
00:14:350:512,318
00:14:351:512,318
00:14:352:516,319
00:14:353:516,319
00:14:354:516,323
00:14:355:520,329
00:14:356:524,332
00:14:357:524,335
00:14:358:524,339
00:14:359:524,340
00:14:360:524,344
00:14:361:524,345
00:14:362:524,348
00:14:363:524,344
00:14:364:524,343
00:14:365:524,338
00:14:366:524,339
00:14:367:524,335
00:14:368:524,333
00:14:369:524,331
00:14:370:524,331
00:14:371:524,332
00:14:372:524,333
00:14:373:524,335
00:14:374:524,337
00:14:375:524,342
00:14:376:524,344
00:14:377:524,347
00:14:378:524,349
00:14:379:528,350
00:14:380:528,352
00:14:381:528,353
00:14:382:528,352
00:14:383:528,352
00:14:384:528,352
00:14:385:528,349
00:14:386:528,348
00:14:387:532,344
00:14:388:532,342
00:14:389:532,341
00:14:390:532,342
00:14:391:532,343
00:14:392:532,345
00:14:393:536,348
00:14:394:536,352
00:14:395:536,355
00:14:396:536,359
00:14:397:536,364
00:14:398:536,366
00:14:399:536,369
00:14:400:536,370
00:14:401:540,371
00:14:402:540,368
00:14:403:540,366
00:14:404:540,364
00:14:405:540,362
00:14:406:544,361
00:14:407:544,359
00:14:408:544,359
00:14:409:544,358
00:14:410:548,358
00:14:411:548,359
00:14:412:548,359
00:14:413:548,364
00:14:414:552,368
00:14:415:552,370
00:14:416:556,371
00:14:417:556,377
00:14:418:556,376
00:14:419:560,377
00:14:420:560,379
00:14:421:560,377
00:14:422:560,377
00:14:423:560,375
00:14:424:560,373
00:14:425:564,371
00:14:426:564,371
00:14:427:564,371
00:14:428:564,370
00:14:429:568,372
00:14:430:568,375
00:14:431:568,379
00:14:432:572,381
00:14:433:572,382
00:14:434:572,386
00:14:435:576,389
00:14:436:576,396
00:14:437:576,398
00:14:438:580,403
00:14:439:580,404
00:14:440:580,410
00:14:441:580,411
00:14:442:584,415
00:14:443:584,409
00:14:444:584,409
00:14:445:584,405
00:14:446:584,403
00:14:447:584,400
00:14:448:584,399
00:14:449:584,396
00:14:450:588,396
00:14:451:588,399
00:14:452:588,401
00:14:453:588,402
00:14:454:588,403
00:14:455:588,410
00:14:456:588,412
00:14:457:588,415
00:14:458:588,420
00:14:459:588,422
00:14:460:592,423
00:14:461:592,427
00:14:462:592,425
00:14:463:592,426
00:14:464:596,423
00:14:465:596,423
00:14:466:596,419
00:14:467:596,415
00:14:468:596,415
00:14:469:596,414
00:14:470:596,415
00:14:471:596,414
00:14:472:596,415
00:14:473:596,418
00:14:474:596,420
00:14:475:596,423
00:14:476:600,427
00:14:477:600,434
00:14:478:600,434
00:14:479:608,433
00:14:480:612,435
00:14:481:612,434
00:14:482:612,433
00:14:483:612,432
00:14:484:612,429
00:14:485:612,429
